Remove the first two lines,,
origin,destination,price
MPL,LGW,7122.57
MRS,LGW,465.9
MUC,EDI,4547.96
MUC,LGW,7515.14
MUC,MAN,7871.7
MUC,STN,3081.66
MXP,AGP,7687.54
MXP,AMS,4918.69
MXP,ATH,9550.69
MXP,BCN,3014.19
MXP,BDS,3008.64
MXP,BEG,3700.79
MXP,BOD,1815.01
MXP,BRI,5324.16
MXP,BRU,4336.17
MXP,CAG,7038.09
MXP,CDG,9161.24
MXP,CMN,8280.11
MXP,CPH,6134.87
MXP,CTA,2537.98
MXP,EDI,6668.61
MXP,FCO,7012.81
MXP,LCA,362.2
MXP,LGW,1982.29
MXP,LIS,7976.25
MXP,LTN,6865.27
MXP,LUX,3642.1
MXP,MAD,2995.69
MXP,NAP,8924.38
MXP,OLB,8185.09
MXP,PMO,5749.94
MXP,PRG,3733.24
MXP,RAK,1722.33
MXP,SSH,2167.59
MXP,SUF,3206.07
MXP,SXF,3506.55
NAP,BSL,8134.7
NAP,CDG,7098.89
NAP,GVA,3193.49
NAP,LGW,9605.44
NAP,MXP,5740.65
NAP,NCE,3749.84
NAP,ORY,9436.18
NAP,STN,4679.68
NAP,SXF,5587.29
NAP,VCE,7448.88
NCE,BCN,9628.99
NCE,BOD,8347.38
NCE,BRS,1822.55
NCE,BRU,1728.52
NCE,BSL,1444.86
NCE,CDG,1561.58
NCE,FCO,4861.85
NCE,GVA,2999.51
NCE,LGW,2696.13
NCE,LIL,2795.44
NCE,LPL,3883.81
NCE,LTN,6192.45
NCE,LYS,8149.27
NCE,NAP,179.35
NCE,NTE,7689.14
NCE,ORY,4067.9
NCE,STN,2135.53
NCE,SXF,6438.51
NCE,TLS,1502.06
NCE,VCE,5454.06
NCL,AGP,6266.84
NCL,ALC,8214.09
NCL,AMS,5080.59
NCL,BCN,6812.78
NCL,BFS,1063.05
NCL,BRS,2614.72
NCL,FAO,24.02
NCL,MLA,575.9
NCL,PMI,2806.28
NCL,TFS,6968.77
NTE,BSL,4468.07
NTE,GVA,7335.67
NTE,LGW,4221.74
NTE,LYS,6409.97
NTE,NCE,195.71
NTE,TLS,6586.85
OLB,GVA,4659.74
OLB,LGW,3072.14
OLB,MXP,7980.64
OPO,BSL,8043.59
OPO,CDG,8371.76
OPO,GVA,7700.2
OPO,LGW,3383.2
OPO,LYS,7439.51
ORY,FAO,7307.55
ORY,FCO,6695.72
ORY,GVA,8151.86
ORY,LIN,1840.26
ORY,NAP,2510.62
ORY,NCE,2987.93
ORY,PSA,3969.54
ORY,SXF,7454.21
ORY,TLS,1229.59
ORY,VCE,8505.58
OTP,LGW,8225.6
OVD,LIS,2426.25
OVD,STN,8679.24
PFO,BRS,7933.63
PFO,EDI,9078.28
PFO,LGW,3252.1
PFO,LTN,5513.53
PFO,MAN,6913.51
PMI,BRS,1790.19
PMI,BSL,8789.87
PMI,GLA,7851.92
PMI,GVA,3829.63
PMI,LGW,2539.5
PMI,LPL,1401.93
PMI,LTN,1701.14
PMI,NCL,298.14
PMI,SEN,4346.66
PMI,STN,4138.81
PMI,SXF,1044.16
PMO,FCO,9171.49
PMO,LGW,8726.06
PMO,MXP,5413.09
PRG,AMS,1995.13
PRG,BRS,7736.75
PRG,CDG,436.08
PRG,EDI,4516.98
PRG,LGW,703.61
PRG,LYS,583.43
PRG,MAN,168.3
PRG,MXP,2187.05
PRG,STN,765.78
PRN,BSL,3242.24
PRN,GVA,8429.79
PSA,BRS,1299.19
PSA,LGW,5240.94
PSA,ORY,3746.69
PSA,SXF,9934.46
RAK,BSL,3712.54
RAK,CDG,5197.19
RAK,GVA,4676.1
RAK,LGW,7181.06
RAK,LYS,2975.75
RAK,MAN,465.15
RAK,MXP,3919.36
RAK,STN,9882.21
RAK,SXF,8489.61
RAK,TLS,5586.1
SAW,BSL,5341.52
SAW,LTN,7575.18
SCQ,BSL,6493.68
SCQ,GVA,2018.82
SCQ,LGW,7142.22
SEN,AGP,2874.75
SEN,ALC,1017.02
SEN,AMS,8501.97
SEN,BCN,450.43
SEN,BFS,4277.52
SEN,EDI,3188.43
SEN,FAO,6430.11
SEN,JER,2542.91
SEN,KRK,3405.14
SEN,PMI,3069.47
SEN,SXF,273.48
SEN,VCE,3168.62
SKG,LGW,3890.68
SKG,MAN,7717.97
SKG,SXF,3245.75
SOF,LGW,8146.06
SOF,MAN,4447.96
SOF,STN,3247.06
SOF,SXF,6708.54
SSH,GVA,8237.69
SSH,LGW,4698.39
SSH,LTN,6763.86
SSH,MAN,3991.38
SSH,MXP,5362.07
SSH,STN,9854.93
STN,AGP,8754.81
STN,AMS,9614.36
STN,BFS,1464.67
STN,BIO,9730.46
STN,CAG,8591.61
STN,CPH,682.91
STN,DLM,2417.39
STN,EDI,5222.74
STN,GLA,7375.68
STN,LJU,3282.47
STN,LYS,3112.76
STN,MUC,9951.23
STN,NAP,4421.06
STN,NCE,7505.11
STN,OVD,9615.32
STN,PMI,747.37
STN,PRG,7380.65
STN,RAK,5469.49
STN,SOF,9636.65
STN,SSH,1312.5
SUF,MXP,5091.63
SVQ,GVA,1943.97
SVQ,LGW,5665.03
SXF,AGA,7431.23
SXF,AGP,7898.13
SXF,AMS,8932.17
SXF,ATH,4127.33
SXF,BCN,2497.37
SXF,BRS,8921.11
SXF,BRU,4207.3
SXF,BSL,5471.28
SXF,BUD,7572.26
SXF,CPH,3399.13
SXF,EDI,4513.83
SXF,FCO,3343.5
SXF,GLA,9672.6
SXF,GVA,9634.16
SXF,LGW,8121.74
SXF,LIS,7802.66
SXF,LPL,7888.39
SXF,LTN,6727.54
SXF,LYS,4933.97
SXF,MAD,8120.58
SXF,MAN,5621.92
SXF,MXP,8772.87
SXF,NAP,5399.66
SXF,NCE,5562
SXF,ORY,2636.78
SXF,PMI,6838.65
SXF,PSA,7042.84
SXF,RAK,8507.91
SXF,SEN,9671.98
SXF,SKG,2796.95
SXF,SOF,8286.87
SXF,TFS,1734.57
SXF,VCE,5756.79
TFS,BRS,1851.95
TFS,BSL,3010.21
TFS,EDI,2717.23
TFS,LGW,4695.98
TFS,MAN,18.09
TFS,NCL,3243.17
TFS,SXF,7550.15
TLL,LGW,6122.97
TLS,BRS,4794.79
TLS,BRU,1118.13
TLS,BSL,3408.62
TLS,CDG,6775.95
TLS,FCO,682.34
TLS,GVA,9370.97
TLS,LGW,347.42
TLS,LIL,3921.69
TLS,LYS,9189.57
TLS,MAD,6965.46
TLS,NCE,9296.85
TLS,NTE,1951.58
TLS,ORY,9561.42
TLS,RAK,3330.53
TLV,BSL,4545.65
TLV,FCO,7351.15
TLV,GVA,3998.02
TLV,LTN,9666.94
TLV,MAN,8404.92
TNG,CDG,8733.08
VCE,BSL,7800.14
VCE,CDG,5747.79
VCE,GVA,7290.9
VCE,LGW,3927.98
VCE,LIS,880.77
VCE,LYS,8239.91
VCE,MAN,1429.51
VCE,NAP,1297.56
VCE,NCE,5005.6
VCE,ORY,7708.77
VCE,SEN,3336.66
VCE,SXF,2667.88
VIE,LGW,9426.74
VLC,LGW,5034.78
VLC,LIS,4452.23
VRN,LGW,2670.5
ZAG,LGW,6630.54
ZRH,LGW,6893.15
ZRH,LTN,6725.03
AER,LBD,2603.32
AER,SVX,6079.24
ALA,SVX,4185.64
CEK,DME,3790.07
CEK,DXB,2075.88
CEK,DYU,8408.06
CEK,GOJ,4572.11
CEK,LBD,6436.11
CEK,NMA,324.27
CEK,OSS,9660.99
CEK,PEK,4217.49
CEK,TAS,4305.44
CGN,DME,340.09
DME,CEK,8512.06
DME,CGN,2967.62
DME,FRU,330.13
DME,GBB,7852.8
DME,HTA,6032.55
DME,IKT,8990.34
DME,KGD,8698.31
DME,KUF,9265.03
DME,KVD,7896.28
DME,KZN,5741.67
DME,LLK,1379.88
DME,MRV,6317.47
DME,NCU,9343.3
DME,NJC,7164.08
DME,NVI,561.23
DME,OSS,2457.71
DME,OVB,3713.25
DME,RMI,3712.37
DME,ROV,4635.23
DME,SVX,9116.78
DME,TIV,9687.05
DME,TJU,1419.26
DME,UFA,4902.45
DME,UUD,7507.19
DXB,CEK,7277.36
DXB,GOJ,7744.9
DXB,KRR,2025.62
DXB,KUF,4695.57
DXB,MRV,6790.59
DXB,PEE,7252.61
DXB,SVX,8051.77
DYU,CEK,324.71
DYU,GOJ,9922.7
DYU,KJA,6448.17
DYU,KRR,3669.95
DYU,KUF,1733.43
DYU,KZN,1480.14
DYU,LED,1619.6
DYU,MRV,6449.65
DYU,NBC,1771.15
DYU,PEE,5310.04
DYU,ROV,7387.48
DYU,SVX,8024.72
DYU,UFA,755.06
DYU,VOG,8943.36
EVN,GOJ,8687.26
EVN,KUF,4384.05
EVN,LED,4843.27
EVN,SVX,44.8
FCO,SVX,5511.4
FRU,DME,2623.6
FRU,SVX,6537.75
GBB,DME,5704.58
GOJ,CEK,8286.01
GOJ,DXB,8553.73
GOJ,DYU,6712.28
GOJ,EVN,937.7
GOJ,LBD,5675
GOJ,NMA,7143.95
GOJ,PRG,6403.64
GOJ,TAS,8383.6
GYD,SVX,1294.3
HEL,SVX,4632.76
HRB,IKT,6901.25
HRB,KJA,7007.69
HRB,OVB,2843.21
HRB,SVX,9686.39
HTA,DME,9722.37
IKT,DME,7991.04
IKT,HRB,8489.67
IKT,SVX,5843.34
IKT,VVO,508.31
KGD,DME,5816.86
KGD,TAS,8824.2
KHV,OVB,1242.57
KJA,DYU,6418.39
KJA,HRB,5228.18
KJA,IKT,1869.17
KJA,LBD,3003.2
KJA,NMA,4300.96
KJA,SKD,7724.62
KJA,TAS,206.58
KLV,SVX,5049.8
KRR,DXB,6844.44
KRR,DYU,124.49
KRR,LBD,2246
KRR,NMA,6945.23
KRR,SVX,4069.13
KRR,TAS,6696.98
KUF,DME,7947.57
KUF,DXB,2875.01
KUF,DYU,8183.05
KUF,EVN,7196.8
KUF,LBD,4214.55
KUF,OSS,6399.08
KUF,TAS,2128
KVD,DME,6795.47
KZN,DME,4274.62
KZN,DYU,1948.12
KZN,LBD,2344.16
LBD,AER,9969.39
LBD,CEK,4018.39
LBD,GOJ,8969.62
LBD,KJA,2790.34
LBD,KRR,6222.81
LBD,KUF,2995.42
LBD,KZN,1236.77
LBD,PEE,4279.37
LBD,SVX,7948.55
LBD,UFA,7068.19
LCA,SVX,3785.66
LED,DME,4176.61
LED,DYU,9399.15
LED,EVN,9523.38
LED,LLK,2722.2
LED,SVX,6372.46
LED,TIV,843.75
LLK,DME,4437.71
LLK,LED,689.15
MRV,DME,4961.73
MRV,DXB,6.18
MRV,DYU,8471.92
MRV,SVX,835.34
NBC,DYU,8790.98
NCU,DME,432.84
NJC,DME,9500.13
NMA,CEK,8284.46
NMA,GOJ,2013.58
NMA,KJA,5381.91
NMA,KRR,3439.33
NMA,SVX,5493.61
NSK,OVB,41.67
NSK,SVX,15.51
NVI,DME,8253.43
OSS,CEK,3572.47
OSS,DME,4472.6
OSS,KUF,8585.96
OSS,SVX,2096.16
OVB,DME,1989.91
OVB,HRB,6712.97
OVB,KHV,1661.97
OVB,NSK,1582.23
OVB,SVX,8375.99
OVB,YKS,3387.72
PEE,DXB,9853.41
PEE,DYU,4799.03
PEE,LBD,7395.74
PEK,CEK,6050.74
PEK,SVX,7488.26
PRG,GOJ,5249.21
PRG,SVX,4540.52
RMI,DME,9568.61
RMI,SVX,3542.29
ROV,DME,6797.51
ROV,DYU,3303.29
SKD,KJA,3853.3
SKD,SVX,2896.34
SVX,AER,9427.8
SVX,ALA,2104.86
SVX,DME,8895.1
SVX,DXB,8639.85
SVX,DYU,6582.35
SVX,EVN,8016.12
SVX,FCO,9219.2
SVX,FRU,8101.27
SVX,GYD,86.7
SVX,HEL,8310.89
SVX,HRB,363.27
SVX,IKT,2371.35
SVX,KJA,3653.6
SVX,KLV,6709.38
SVX,LBD,7554.06
SVX,LCA,1591.31
SVX,LED,8997.44
SVX,MRV,8505.63
SVX,NMA,9275.11
SVX,NSK,6346.94
SVX,OSS,279.57
SVX,OVB,5448.23
SVX,PEK,4599.64
SVX,PRG,1523.08
SVX,RMI,1741.4
SVX,SKD,1838.46
SVX,TAS,7643.45
SVX,TJU,8555.32
SVX,TLV,1963.78
TAS,CEK,7.14
TAS,GOJ,9791.01
TAS,KGD,4376.46
TAS,KJA,8921.31
TAS,KRR,3036.46
TAS,KUF,510.93
TAS,SVX,8060.59
TIV,DME,1177.76
TIV,LED,8083.6
TJU,DME,4475.9
TJU,SVX,9058.78
TLV,SVX,5822.09
UFA,DME,117.54
UFA,DYU,2320.07
UFA,LBD,692.79
UUD,DME,9069.93
VOG,DYU,1222.05
VVO,IKT,7668.4
YKS,OVB,4995.16
BJM,EBB,4474.31
BJM,KGL,6035.5
DAR,EBB,3125.84
EBB,BJM,7273.67
EBB,DAR,5710.43
EBB,JRO,3621.92
EBB,JUB,856.25
EBB,KGL,843.64
EBB,MBA,4521.86
EBB,MGQ,5331.26
EBB,NBO,322.7
JRO,EBB,1901.88
JUB,EBB,1058.45
KGL,BJM,5466.56
KGL,EBB,8586.82
MBA,EBB,1401.39
MGQ,EBB,5501.62
NBO,EBB,977.24
AER,KZN,7949.88
DME,KZN,7857.37
DYU,KZN,9323.95
GYD,KZN,3079.36
IST,KZN,259.02
KZN,AER,3360.87
KZN,DME,4300.18
KZN,DYU,2451.2
KZN,GYD,6723.1
KZN,IST,9216.2
KZN,LBD,5475.65
KZN,LED,2191.44
KZN,NJC,2008.14
KZN,PRG,3297.37
KZN,TAS,4809.57
LBD,KZN,4416.2
LED,KZN,1225.92
NJC,KZN,8767.16
PRG,KZN,6980.3
TAS,KZN,8774.87
ABE,ORD,2980.13
ABJ,BRU,8803.99
ABJ,LFW,7907.34
ABJ,OUA,2468.65
ABQ,DEN,2127.64
ABQ,IAD,2024.09
ABQ,IAH,8711.07
ABQ,LAX,2286.81
ABQ,ORD,3687.91
ABQ,SFO,1773.72
ACA,IAH,2970.83
ACV,CEC,922.29
ACV,SFO,9167.69
ACV,SMF,5994.9
ADD,KRT,9756.74
AEX,IAH,97.39
AGS,CLT,9098.44
AGU,IAH,3443.94
AIA,BFF,875.75
AIA,CDR,5343.76
AKL,HNL,9681.15
AKL,LAX,573.57
AKL,SFO,5425.39
ALA,TSE,540.63
ALB,CLE,5331.95
ALB,EWR,7677.57
ALB,IAD,7043.72
ALB,ORD,3761.53
AMA,DEN,8854.99
AMA,IAH,1191.81
AMS,EWR,4855.49
AMS,IAD,5913.88
AMS,IAH,4104.63
AMS,ORD,5149.78
ANC,DEN,1322.05
ANC,ORD,40.13
ANC,PHX,2651.87
ANC,SEA,1763.17
ANU,EWR,916.59
AOO,IAD,2723.42
AOO,JST,4922.67
ARN,EWR,9356.57
ASB,GYD,5876.56
ASE,DEN,4650.41
ASM,JED,4773.68
ATW,ORD,5626.62
AUA,EWR,7635.62
AUA,IAD,5314.09
AUA,ORD,3945.86
AUS,CLE,8674.38
AUS,CUN,7138.95
AUS,DEN,6074.61
AUS,EWR,7695.76
AUS,IAD,6035.28
AUS,IAH,5231.33
AUS,LAX,1752.16
AUS,ORD,8703.14
AUS,SFO,2704.92
AVL,CLT,7473.97
AVL,EWR,7982.66
AVL,ORD,7837.15
AVP,EWR,1533.69
AVP,ORD,380.36
BAH,DOH,8643.11
BAH,KWI,2640.52
BAQ,MIA,1923.04
BCN,EWR,3312.4
BDA,EWR,2497.09
BDL,CLE,9178.16
BDL,CLT,8338.52
BDL,EWR,286.57
BDL,IAD,410.8
BDL,ORD,3817.62
BDL,PHL,7184.38
BDL,PIT,6220.19
BDL,YYZ,3532.94
BFD,CLE,4716.43
BFD,JHW,5999.26
BFF,AIA,5413.02
BFF,DEN,2346.63
BFL,DEN,1590.42
BFL,IAH,1817.6
BFL,LAX,5436.46
BFL,SFO,3836.56
BFS,EWR,4837.74
BGM,IAD,8125.63
BHM,CLT,2483.43
BHM,DEN,7434.22
BHM,IAH,764.29
BHM,ORD,9884.43
BHX,BRU,5428.3
BHX,EWR,4217.84
BIL,DEN,5966.7
BIM,FLL,4573.96
BIS,DEN,6045.95
BJL,DKR,3105.23
BJM,EBB,7415.47
BJM,NBO,8076.88
BJX,IAH,1984.98
BJX,LAX,4468.79
BKK,NRT,9447.52
BKW,IAD,4279.9
BNA,CLE,1484.88
BNA,CLT,4335.7
BNA,DEN,8276.97
BNA,EWR,7171.12
BNA,IAD,8919.51
BNA,IAH,8094.36
BNA,ORD,9928.09
BNA,YYZ,699.3
BOG,EWR,6526.64
BOG,IAD,1973.85
BOG,IAH,5275.56
BOG,JFK,4280.4
BOG,MIA,626.77
BOI,DEN,6575.11
BOI,LAX,8055.31
BOI,ORD,9180.28
BOI,SFO,4793.65
BOM,EWR,7190.77
BON,EWR,4480.56
BON,IAH,1235.12
BOS,CLE,8155.66
BOS,DCA,5891.95
BOS,DEN,1638.63
BOS,DUB,8402.58
BOS,EWR,6261.97
BOS,FRA,5785.47
BOS,IAD,9502.48
BOS,IAH,5023.5
BOS,LAX,3862.75
BOS,LGA,7982.48
BOS,MUC,2334.42
BOS,ORD,232.92
BOS,PHX,8525.67
BOS,PTY,6437.2
BOS,SFO,853.73
BOS,SNN,9962.13
BOS,SYR,2953.87
BOS,YHZ,9243.43
BOS,YOW,5026.38
BOS,YUL,8345.66
BOS,YYZ,2038.14
BOS,ZRH,567.27
BQN,EWR,9842.73
BRO,IAH,222.86
BRS,BRU,9301.88
BRU,ABJ,3445.8
BRU,BHX,8045.81
BRU,BJM,2682.05
BRU,BRS,76.24
BRU,COO,9826.17
BRU,DKR,8569.86
BRU,DLA,4400.86
BRU,EDI,4637.82
BRU,EWR,977.25
BRU,FNA,5546.36
BRU,GOT,8055.15
BRU,HAJ,7029.82
BRU,IAD,3802.25
BRU,JFK,5156.7
BRU,KGL,7796.71
BRU,LAD,951.31
BRU,MAN,3201.11
BRU,NSI,6010.47
BRU,ORD,728.13
BRU,OUA,3765.93
BRU,SXB,4002.59
BSB,MIA,5666.78
BTR,IAH,2371.81
BTV,CLE,531.35
BTV,EWR,4342.91
BTV,IAD,7214.47
BTV,ORD,4977.62
BUF,CLE,2062.37
BUF,CLT,6410.68
BUF,EWR,697.24
BUF,IAD,9001.13
BUF,ORD,2548.09
BUF,PHL,5068.21
BUR,DEN,4880.47
BUR,SFO,3294.46
BWI,CLE,6800.72
BWI,CLT,5751.69
BWI,DEN,2497.23
BWI,EWR,5118.37
BWI,IAH,9916.61
BWI,LAX,5363.49
BWI,ORD,1730.22
BWI,PHX,6431.71
BWI,SFO,2660.95
BZE,IAH,3262.06
BZN,DEN,4227.95
BZN,ORD,6042.28
CAE,EWR,5237.05
CAE,IAD,6785.13
CAE,IAH,6803.06
CAE,ORD,9406.01
CAI,JFK,3171.08
CAK,ORD,404.53
CCS,IAH,0.95
CDG,EWR,1943.77
CDG,IAD,2787.04
CDG,ORD,2633.5
CDG,SFO,776.04
CDR,DEN,7899.22
CDR,PIR,7887.47
CEC,ACV,6700.61
CEC,SFO,5476.68
CHA,CLT,5782.26
CHO,CLT,487.99
CHO,IAD,5358.99
CHS,CLT,6595.24
CHS,EWR,8491.11
CHS,IAD,9676.32
CHS,IAH,2141.8
CHS,ORD,2884.85
CIC,SFO,1478.19
CID,DEN,9180.4
CID,ORD,614.11
CKB,IAD,8313.06
CKB,MGW,5646.67
CKY,DKR,3476.61
CLD,LAX,8714.37
CLE,ALB,4025.71
CLE,AUS,4331.36
CLE,BDL,5918.97
CLE,BFD,4496.82
CLE,BNA,554.9
CLE,BOS,4878.25
CLE,BTV,5614.38
CLE,BUF,3021.94
CLE,BWI,5867.39
CLE,CLT,7218.39
CLE,CMH,3257.44
CLE,CUN,4786.99
CLE,DAY,8830.47
CLE,DCA,4617.96
CLE,DEN,9330.28
CLE,DFW,4530.95
CLE,DUJ,1182.18
CLE,ERI,6279.35
CLE,EWR,8320.98
CLE,FKL,7063.21
CLE,FLL,770.88
CLE,FNT,1903.69
CLE,GRR,3276.66
CLE,GSP,3827.95
CLE,IAD,8069.17
CLE,IAH,1883.99
CLE,IND,201.17
CLE,JHW,7563.18
CLE,LAS,9593.42
CLE,LAX,3567.51
CLE,LGA,4578.39
CLE,MCI,4556.96
CLE,MCO,5225.63
CLE,MDT,2825.38
CLE,MHT,7287.38
CLE,MKE,9229.93
CLE,MSN,3439.2
CLE,MSP,8089.08
CLE,OKC,8218.71
CLE,ORD,2692.92
CLE,PBI,3618.45
CLE,PHL,6226.18
CLE,PHX,4708.05
CLE,PIT,5776.6
CLE,PKB,1843.99
CLE,PVD,5332.12
CLE,PWM,7907.84
CLE,RDU,5184.69
CLE,RIC,724.04
CLE,ROC,3922.12
CLE,RSW,3725.62
CLE,SDF,3124.04
CLE,SFO,2298.17
CLE,STL,4133.06
CLE,SYR,9594.64
CLE,TPA,9764.77
CLE,YUL,8279.52
CLE,YYZ,5113.32
CLL,IAH,7216.93
CLO,MIA,1137.17
CLT,AGS,9103.28
CLT,AVL,2643.67
CLT,BDL,5474.36
CLT,BHM,3100.78
CLT,BNA,3129.48
CLT,BUF,1019.31
CLT,BWI,685.37
CLT,CHA,915.21
CLT,CHO,3493.1
CLT,CHS,4598.27
CLT,CLE,1073.44
CLT,DEN,5846.62
CLT,DFW,5289.92
CLT,DTW,2184.79
CLT,EWN,5255.35
CLT,EWR,4757.03
CLT,FAY,1304.47
CLT,FLL,9704.54
CLT,FLO,3199.93
CLT,GNV,5979.97
CLT,HHH,5594.69
CLT,HTS,5370.46
CLT,IAD,3791.04
CLT,IAH,2798.16
CLT,ILM,3646.59
CLT,IND,4175.58
CLT,JAN,2739.75
CLT,JAX,7242.83
CLT,LAS,8017.39
CLT,LAX,2003.4
CLT,LGA,9228.3
CLT,MCI,9354.37
CLT,MCO,7110.65
CLT,MDT,270.08
CLT,MGM,9954.14
CLT,MSP,5940.16
CLT,MYR,2834.06
CLT,OAJ,4460.38
CLT,ORD,4879.66
CLT,ORF,1751.41
CLT,PBI,9879.52
CLT,PGV,989.21
CLT,PHF,9608.09
CLT,PHL,7562.31
CLT,PHX,7605.29
CLT,PIT,9897.13
CLT,PVD,2359.21
CLT,RDU,6443.7
CLT,RIC,3282.07
CLT,ROA,3449.91
CLT,RSW,1185.35
CLT,SAN,9823.48
CLT,SBY,2918.4
CLT,SFO,1924.51
CLT,STL,3326.87
CLT,TLH,6092.01
CLT,TPA,5164.17
CLT,TRI,1960.63
CLT,TYS,8770.47
CLT,VPS,1028.35
CME,IAH,3763.64
CMH,CLE,1739.44
CMH,DEN,7764.07
CMH,EWR,332.05
CMH,IAD,8191.67
CMH,IAH,8937.49
CMH,ORD,7038.07
CMH,PHL,7354.5
CMH,YYZ,2092.18
CMX,ORD,4336.44
CNF,MIA,7120.91
CNS,GUM,3042.53
CNY,DEN,3445.53
CNY,PRC,170.98
COD,DEN,5055.69
COO,ABJ,6976.93
COS,DEN,6830.94
COS,IAD,7028.81
COS,IAH,4214.59
COS,LAX,4347.71
COS,ORD,3002.06
COS,SFO,1996.94
CPR,DEN,7684.51
CRP,IAH,3365.51
CRW,IAD,2363.99
CRW,IAH,848.66
CRW,ORD,108.59
CTG,MIA,5353.07
CTS,GUM,2402.05
CUN,AUS,6746.74
CUN,CLE,2201.56
CUN,DEN,8673.92
CUN,EWR,4520.54
CUN,IAD,6704.82
CUN,IAH,5966.64
CUN,LAX,2207.43
CUN,ORD,7094.36
CUN,SFO,7654.34
CUU,IAH,7169.65
CVG,DEN,9397.24
CVG,EWR,9691.47
CVG,IAD,2702.19
CVG,IAH,9890.33
CVG,ORD,6135.43
CVG,YYZ,8896.88
CWA,ORD,763.01
CYS,DEN,6881.69
CYS,WRL,9639.49
CZM,IAH,2147.63
DAL,IAH,2922.16
DAR,NBO,7430.14
DAY,CLE,3757.32
DAY,DEN,7359.58
DAY,EWR,6532.66
DAY,IAD,7456.82
DAY,ORD,9522.99
DCA,BOS,2685.83
DCA,CLE,6536.49
DCA,DEN,2898.11
DCA,EWR,5792.67
DCA,IAH,9707.22
DCA,LGA,9965.67
DCA,ORD,9074.39
DCA,SFO,4330.12
DDC,DEN,2514.4
DDC,LBL,2355.63
DEL,EWR,5934.3
DEN,ABQ,2563.81
DEN,AIA,437.08
DEN,AMA,3118.33
DEN,ANC,2795.02
DEN,ASE,3071.89
DEN,AUS,601.14
DEN,BFF,2990.76
DEN,BFL,6264.11
DEN,BHM,1881.66
DEN,BIL,5376.58
DEN,BIS,9097.93
DEN,BNA,9931.69
DEN,BOI,6034.25
DEN,BOS,2475.17
DEN,BUR,4372.69
DEN,BWI,3871.97
DEN,BZN,3529.96
DEN,CDR,8547.19
DEN,CID,2290.43
DEN,CLE,772.44
DEN,CLT,5621.43
DEN,CMH,3930.64
DEN,CNY,6516.51
DEN,COD,7659.16
DEN,COS,6447.49
DEN,CPR,1574.21
DEN,CUN,6308.66
DEN,CVG,8488.09
DEN,CYS,2128.09
DEN,DAY,3861.99
DEN,DCA,3822.82
DEN,DDC,7185.99
DEN,DFW,2649.57
DEN,DIK,2562.99
DEN,DRO,2711.83
DEN,DSM,1976.59
DEN,DTW,2818.58
DEN,EGE,6890.1
DEN,ELP,6483.14
DEN,EUG,2129.81
DEN,EWR,293.05
DEN,FAR,9275.74
DEN,FAT,2142.99
DEN,FCA,6148.62
DEN,FLL,7332.33
DEN,FRA,2522.76
DEN,FSD,4721
DEN,GCC,3234.14
DEN,GEG,7367.09
DEN,GFK,6718.49
DEN,GJT,8904.99
DEN,GRR,8294.19
DEN,GTF,65.45
DEN,GUC,1043.82
DEN,HDN,6471.72
DEN,HLN,1545.79
DEN,HNL,7458.95
DEN,HSV,5994.27
DEN,HYS,4879.88
DEN,IAD,9047.02
DEN,IAH,3176.7
DEN,ICT,9550.88
DEN,IDA,1482.59
DEN,IND,6748.95
DEN,ISN,3262.19
DEN,JAC,1408.21
DEN,KOA,6998.49
DEN,LAR,5749.89
DEN,LAS,7132.33
DEN,LAX,3156.69
DEN,LBB,9909.65
DEN,LGA,3274.79
DEN,LIH,3319.16
DEN,LIT,7980.66
DEN,LNK,3086.29
DEN,MAF,9809.52
DEN,MCI,8700.6
DEN,MCK,5651.3
DEN,MCO,5173.62
DEN,MEM,6760.7
DEN,MEX,1131.4
DEN,MFR,4773.88
DEN,MKE,4002.12
DEN,MLI,6722.34
DEN,MOT,3158.39
DEN,MRY,7595.34
DEN,MSN,2935.96
DEN,MSO,4441.3
DEN,MSP,5870.61
DEN,MTJ,2489.28
DEN,NRT,5752.95
DEN,OGG,8284.07
DEN,OKC,274.67
DEN,OMA,677.53
DEN,ONT,8781.36
DEN,ORD,4914.44
DEN,PDX,1991.34
DEN,PHL,3118.94
DEN,PHX,3604.87
DEN,PIA,5201.21
DEN,PIR,6045.84
DEN,PIT,7745.65
DEN,PSC,7839.29
DEN,PSP,7060.42
DEN,PVR,351.26
DEN,RAP,260.75
DEN,RDM,3878.13
DEN,RKS,8851.69
DEN,RNO,6209.38
DEN,SAF,6717.92
DEN,SAN,1018.32
DEN,SAT,278.89
DEN,SBA,7974.99
DEN,SDF,9055.83
DEN,SEA,6586.67
DEN,SFO,4783.27
DEN,SGF,1532.36
DEN,SGU,4799.45
DEN,SHV,9075.91
DEN,SJC,7514.57
DEN,SJD,788.36
DEN,SLC,1588.92
DEN,SMF,7259.28
DEN,SNA,449.68
DEN,STL,5683.63
DEN,TPA,5831.57
DEN,TUL,977.7
DEN,TUS,278.21
DEN,TYS,177.04
DEN,XNA,176.23
DEN,YEG,1833.25
DEN,YMM,225.78
DEN,YQR,4050.07
DEN,YVR,2604.05
DEN,YWG,8094.4
DEN,YXE,953.22
DEN,YYC,5253.33
DEN,YYZ,7235.05
DFW,CLE,530.54
DFW,CLT,7339
DFW,DEN,8807.08
DFW,EWR,3288.3
DFW,FRA,1769.18
